orig_source	seqid	short_seqid	label	taxon	kingdom	phylum	klass	order	family	master_seqid	orig_seqid	exons	adj_exons
genomic_annots.tsv	Cenococcum_geophilum__gene9356	None	gene9356 (pks5)	Cenococcum geophilum 1.58	None	None	Dothideomycetes	None	Gloniaceae	Cenococcum_geophilum__gene9356	Cenococcum_geophilum__gene9356	1-168,232-376,426-694,749-1339,1397-1450,1521-2124,2188-3338,3391-5123,5180-5265,5331-7102,7155-7475,7530-8408	1-168,198-373,403-702,732-1353,1383-1467,1497-2131,2161-3342,3372-5135,5165-5281,5311-7113,7143-7494,7524-8433
genomic_annots.tsv	Chlorociboria_aeruginascens__gene-B7494_g1069	None	B7494_g1069	Chlorociboria aeruginascens	None	None	Leotiomycetes	Helotiales	Chlorociboriaceae	Chlorociboria_aeruginascens__gene-B7494_g1069	Chlorociboria_aeruginascens__gene-B7494_g1069	1-12,63-365,416-560,618-886,938-1528,1575-1628,1680-2170,2311-2417,2467-3614,3669-5339,5468-5529,5576-5661,5714-7479,7532-7852,7904-8791	1-12,42-375,405-580,610-909,939-1560,1590-1674,1704-2225,2255-2392,2422-3600,3630-5331,5361-5453,5483-5599,5629-7425,7455-7806,7836-8754
genomic_annots.tsv	Coleophoma_crateriformis__gene4908	None	gene4908 (BP5796_10801)	Coleophoma crateriformis	None	None	Leotiomycetes	Helotiales	None	Coleophoma_crateriformis__gene4908	Coleophoma_crateriformis__gene4908	1-758,812-1337,1385-1949,1997-5700,5747-6067,6122-6970	1-758,788-1344,1374-1969,1999-5733,5763-6114,6144-7023
genomic_annots.tsv	Coleophoma_cylindrospora__gene1252	None	gene1252 (BP6252_01253)	Coleophoma cylindrospora	None	None	Leotiomycetes	Helotiales	None	Coleophoma_cylindrospora__gene1252	Coleophoma_cylindrospora__gene1252	1-637,699-909,960-1165,1216-1422,1474-1586,1635-2181,2234-6018,6072-6392,6438-7259	1-637,667-908,938-1174,1204-1441,1471-1614,1644-2221,2251-6066,6096-6447,6477-7329
genomic_annots.tsv	Colletotrichum_higginsianum__gene14347	None	gene14347 (CH63R_14349)	Colletotrichum higginsianum IMI 349063	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_higginsianum__gene14347	Colletotrichum_higginsianum__gene14347	1-103,206-1038,1120-1230,1287-4199,4291-5453,5574-7641	1-103,133-996,1026-1167,1197-4140,4170-5363,5393-7491
genomic_annots.tsv	Colletotrichum_higginsianum__gene3558	None	gene3558 (CH63R_03559)	Colletotrichum higginsianum IMI 349063	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_higginsianum__gene3558	Colletotrichum_higginsianum__gene3558	1-121,214-701,830-7744	1-121,151-669,699-7644
genomic_annots.tsv	Colletotrichum_musicola__gene-CMUS01_00567	None	CMUS01_00567	Colletotrichum musicola	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_musicola__gene-CMUS01_00567	Colletotrichum_musicola__gene-CMUS01_00567	1-224,286-419,473-586,647-801,863-7048,7103-7915	1-224,254-418,448-592,622-807,837-7053,7083-7926
genomic_annots.tsv	Colletotrichum_musicola__gene-CMUS01_08067	None	CMUS01_08067	Colletotrichum musicola	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_musicola__gene-CMUS01_08067	Colletotrichum_musicola__gene-CMUS01_08067	1-59,123-181,242-1074,1140-1250,1313-4141,4200-7421	1-59,89-178,208-1071,1101-1242,1272-4131,4161-7413
genomic_annots.tsv	Colletotrichum_plurivorum__gene-CPLU01_09567	None	CPLU01_09567	Colletotrichum plurivorum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_musicola__gene-CMUS01_00567	Colletotrichum_plurivorum__gene-CPLU01_09567	1-224,286-419,474-587,648-802,864-7049,7104-7916	1-224,254-418,448-592,622-807,837-7053,7083-7926
genomic_annots.tsv	Colletotrichum_plurivorum__gene-CPLU01_12416	None	CPLU01_12416	Colletotrichum plurivorum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_plurivorum__gene-CPLU01_12416	Colletotrichum_plurivorum__gene-CPLU01_12416	1-706,764-974,1041-1246,1303-6209,6259-7098	1-706,736-977,1007-1243,1273-6210,6240-7110
genomic_annots.tsv	Colletotrichum_scovillei__gene-HER10_EVM0001067	None	HER10_EVM0001067	Colletotrichum scovillei	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_scovillei__gene-HER10_EVM0001067	Colletotrichum_scovillei__gene-HER10_EVM0001067	1-255,316-402,463-520,575-908,962-6704,6756-7076,7136-7978	1-255,285-402,432-520,550-914,944-6717,6747-7098,7128-8001
genomic_annots.tsv	Colletotrichum_sidae__gene-C8034_v004182	None	gene-C8034_v004182 (hpm8)	Colletotrichum sidae	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_sidae__gene-C8034_v004182	Colletotrichum_sidae__gene-C8034_v004182	1-121,254-7445,8564-8624,8659-8895,8949-8951	1-121,151-7373,7403-7494,7524-7791,7821-7854
genomic_annots.tsv	Colletotrichum_sojae__gene-CSOJ01_04267	None	CSOJ01_04267	Colletotrichum sojae	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_musicola__gene-CMUS01_08067	Colletotrichum_sojae__gene-CSOJ01_04267	1-59,123-181,242-1074,1140-1250,1320-4148,4207-7428	1-59,89-178,208-1071,1101-1242,1272-4131,4161-7413
genomic_annots.tsv	Colletotrichum_sojae__gene-CSOJ01_06782	None	CSOJ01_06782	Colletotrichum sojae	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_sojae__gene-CSOJ01_06782	Colletotrichum_sojae__gene-CSOJ01_06782	1-224,286-419,474-587,648-802,865-7050,7105-7917	1-224,254-418,448-592,622-807,837-7053,7083-7926
genomic_annots.tsv	Colletotrichum_spinosum__gene-C8035_v001848	None	gene-C8035_v001848 (alt5-1)	Colletotrichum spinosum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_spinosum__gene-C8035_v001848	Colletotrichum_spinosum__gene-C8035_v001848	1-224,291-424,474-587,648-802,851-1392,1501-5132,5344-7433,7505-8335	1-224,254-418,448-592,622-807,837-1409,1439-5101,5131-7251,7281-8142
genomic_annots.tsv	Colletotrichum_spinosum__gene-C8035_v004613	None	gene-C8035_v004613 (hpm8)	Colletotrichum spinosum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_sidae__gene-C8034_v004182	Colletotrichum_spinosum__gene-C8035_v004613	1-121,254-7434	1-121,151-7362
genomic_annots.tsv	Colletotrichum_spinosum__gene-C8035_v012482	None	gene-C8035_v012482 (ZEA2)	Colletotrichum spinosum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_spinosum__gene-C8035_v012482	Colletotrichum_spinosum__gene-C8035_v012482	1-106,193-1022,1085-1195,1261-4185,4237-5357,5430-7497	1-106,136-996,1026-1167,1197-4152,4182-5333,5363-7461
genomic_annots.tsv	Colletotrichum_trifolii__gene-CTRI78_v001102	None	gene-CTRI78_v001102 (hpm8)	Colletotrichum trifolii	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_sidae__gene-C8034_v004182	Colletotrichum_trifolii__gene-CTRI78_v001102	1-121,246-7432	1-121,151-7368
genomic_annots.tsv	Colletotrichum_truncatum__gene-CTRU02_06154	None	CTRU02_06154	Colletotrichum truncatum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_truncatum__gene-CTRU02_06154	Colletotrichum_truncatum__gene-CTRU02_06154	1-118,263-1203,1272-4199	1-118,148-1119,1149-4107
genomic_annots.tsv	Colletotrichum_truncatum__gene-CTRU02_06372	None	CTRU02_06372	Colletotrichum truncatum	None	None	Sordariomycetes	Glomerellales	Glomerellaceae	Colletotrichum_truncatum__gene-CTRU02_06372	Colletotrichum_truncatum__gene-CTRU02_06372	1-121,202-689,777-3922,3980-5537,5595-7460	1-121,151-669,699-3875,3905-5493,5523-7419
genomic_annots.tsv	Coniochaeta_pulveracea__gene6321	None	gene6321 (DL546_003503)	Coniochaeta pulveracea	None	None	Sordariomycetes	Coniochaetales	Coniochaetaceae	Coniochaeta_pulveracea__gene6321	Coniochaeta_pulveracea__gene6321	1-739,803-1013,1067-1272,1331-5913,5971-6291,6357-7178	1-739,769-1010,1040-1276,1306-5919,5949-6300,6330-7182
genomic_annots.tsv	Fusarium_austroafricanum__gene-F53441_12378	None	F53441_12378	Fusarium austroafricanum	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_austroafricanum__gene-F53441_12378	Fusarium_austroafricanum__gene-F53441_12378	1-7716	1-7716
genomic_annots.tsv	Fusarium_beomiforme__gene-FBEOM_167	None	FBEOM_167	Fusarium beomiforme	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_beomiforme__gene-FBEOM_167	Fusarium_beomiforme__gene-FBEOM_167	1-121,193-1022,1090-1200,1255-1640,1800-2640,2695-4197,4265-5466,5527-6711,6767-7587,7911-7984	1-121,151-1011,1041-1182,1212-1628,1658-2529,2559-4092,4122-5354,5384-6599,6629-7480,7510-7614
genomic_annots.tsv	Fusarium_gaditjirri__gene-FGADI_9378	None	FGADI_9378	Fusarium gaditjirri	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_gaditjirri__gene-FGADI_9378	Fusarium_gaditjirri__gene-FGADI_9378	1-243,292-378,427-484,528-1387,1436-3130	1-243,273-390,420-508,538-1428,1458-3183
genomic_annots.tsv	Fusarium_longipes__gene-FLONG3_8182	None	FLONG3_8182	Fusarium longipes	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_longipes__gene-FLONG3_8182	Fusarium_longipes__gene-FLONG3_8182	1-1203,1259-1308,1358-6596,6664-6990,7043-7882	1-1203,1233-1313,1343-6612,6642-6999,7029-7899
genomic_annots.tsv	Fusarium_mundagurra__gene-FMUND_9134	None	FMUND_9134	Fusarium mundagurra	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_mundagurra__gene-FMUND_9134	Fusarium_mundagurra__gene-FMUND_9134	1-201,257-733,790-970,1022-1159,1223-7611	1-201,231-738,768-979,1009-1177,1207-7626
genomic_annots.tsv	Fusarium_sp._FIESC_12__gene-FIE12Z_1730	None	FIE12Z_1730	Fusarium sp. FIESC_12	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_sp._FIESC_12__gene-FIE12Z_1730	Fusarium_sp._FIESC_12__gene-FIE12Z_1730	1-118,215-1044,1096-1185,1259-4063,4117-5276,5330-7364	1-118,148-1008,1038-1158,1188-4023,4053-5243,5273-7338
genomic_annots.tsv	Fusarium_sp._NRRL_66182__gene-F66182_4130	None	F66182_4130	Fusarium sp. NRRL 66182	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_sp._NRRL_66182__gene-F66182_4130	Fusarium_sp._NRRL_66182__gene-F66182_4130	1-1203,1260-1309,1365-6606,6674-7000,7053-7892	1-1203,1233-1313,1343-6615,6645-7002,7032-7902
genomic_annots.tsv	Fusarium_sporotrichioides__gene-FSPOR_1014	None	FSPOR_1014	Fusarium sporotrichioides	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_sporotrichioides__gene-FSPOR_1014	Fusarium_sporotrichioides__gene-FSPOR_1014	1-1203,1258-1307,1363-6622,6692-7018,7075-7914	1-1203,1233-1313,1343-6633,6663-7020,7050-7920
genomic_annots.tsv	Fusarium_sporotrichioides__gene-FSPOR_4539	None	FSPOR_4539	Fusarium sporotrichioides	None	None	Sordariomycetes	Hypocreales	Nectriaceae	Fusarium_sporotrichioides__gene-FSPOR_4539	Fusarium_sporotrichioides__gene-FSPOR_4539	1-118,236-1044,1096-1185,1260-4064,4121-5280,5332-7347,7683-7700,7780-7821,8068-8229,8287-8674,8761-9114,9202-9912	1-118,148-987,1017-1137,1167-4002,4032-5222,5252-7298,7328-7376,7406-7478,7508-7700,7730-8148,8178-8562,8592-9333
genomic_annots.tsv	Lasiodiplodia_theobromae__gene-LTHEOB_11395	None	LTHEOB_11395	Lasiodiplodia theobromae	None	None	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia_theobromae__gene-LTHEOB_11395	Lasiodiplodia_theobromae__gene-LTHEOB_11395	1-297,363-449,523-580,632-965,1050-1593,1663-6867,6916-7227,7279-8100	1-297,327-444,474-562,592-956,986-1560,1590-6825,6855-7197,7227-8079
genomic_annots.tsv	Lasiodiplodia_theobromae__gene-LTHEOB_4575	None	LTHEOB_4575	Lasiodiplodia theobromae	None	None	Dothideomycetes	Botryosphaeriales	Botryosphaeriaceae	Lasiodiplodia_theobromae__gene-LTHEOB_4575	Lasiodiplodia_theobromae__gene-LTHEOB_4575	1-55,172-1004,1062-1172,1223-1881,1933-4174,4230-5386,5448-5783,5836-5965,6033-7622	1-55,85-948,978-1119,1149-1838,1868-4140,4170-5357,5387-5753,5783-5943,5973-7593
genomic_annots.tsv	Lepidopterella_palustris__gene11136	None	gene11136 (K432DRAFT_429451)	Lepidopterella palustris CBS 459.81	None	None	Dothideomycetes	Mytilinidiales	Argynnaceae	Lepidopterella_palustris__gene11136	Lepidopterella_palustris__gene11136	1-204,270-746,807-987,1038-1169,1221-7954	1-204,234-741,771-982,1012-1174,1204-7968
genomic_annots.tsv	Metarhizium_robertsii__gene6697	None	gene6697 (MAA_08554)	Metarhizium robertsii ARSEF 23	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	Metarhizium_robertsii__gene6697	Metarhizium_robertsii__gene6697	1-115,172-4286,4357-4772,4870-5733,5804-7841	1-115,145-4290,4320-4766,4796-5690,5720-7788
genomic_annots.tsv	Monosporascus_sp._CRB-8-3__gene-DL769_003988	None	DL769_003988	Monosporascus sp. CRB-8-3	None	None	Sordariomycetes	Xylariales	None	Monosporascus_sp._CRB-8-3__gene-DL769_003988	Monosporascus_sp._CRB-8-3__gene-DL769_003988	1-285,459-603,727-1060,1209-2275,2390-5503,5580-8758	1-285,315-490,520-884,914-2011,2041-5185,5215-8424
genomic_annots.tsv	Monosporascus_sp._mg162__gene-DL768_009426	None	DL768_009426	Monosporascus sp. mg162	None	None	Sordariomycetes	Xylariales	None	Monosporascus_sp._mg162__gene-DL768_009426	Monosporascus_sp._mg162__gene-DL768_009426	1-136,202-1034,1105-7284	1-136,166-1029,1059-7269
genomic_annots.tsv	Ophiocordyceps_sinensis__gene-G6O67_007912	None	G6O67_007912	Ophiocordyceps sinensis	None	None	Sordariomycetes	Hypocreales	Ophiocordycipitaceae	Ophiocordyceps_sinensis__gene-G6O67_007912	Ophiocordyceps_sinensis__gene-G6O67_007912	1-213,285-1286,1357-1972,2023-7049,7100-8011	1-213,243-1275,1305-1951,1981-7038,7068-8010
genomic_annots.tsv	Paraphaeosphaeria_minitans__gene-PMIN01_05069	None	PMIN01_05069	Paraphaeosphaeria minitans	None	None	Dothideomycetes	Pleosporales	Didymosphaeriaceae	Paraphaeosphaeria_minitans__gene-PMIN01_05069	Paraphaeosphaeria_minitans__gene-PMIN01_05069	1-730,779-989,1039-1244,1290-2039,2101-2645,2709-3050,3108-5903,5939-6025,6081-6401,6454-7287	1-730,760-1001,1031-1267,1297-2077,2107-2682,2712-3084,3114-5940,5970-6087,6117-6468,6498-7362
genomic_annots.tsv	Penicillium_sp._occitanis__gene-PENO1_048790	None	PENO1_048790	Penicillium sp. 'occitanis'	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	Penicillium_sp._occitanis__gene-PENO1_048790	Penicillium_sp._occitanis__gene-PENO1_048790	1-124,189-1018,1071-1181,1235-4144,4202-5364,5420-7430	1-124,154-1014,1044-1185,1215-4155,4185-5378,5408-7449
genomic_annots.tsv	Pochonia_chlamydosporia__gene10585	None	gene10585 (VFPPC_08959)	Pochonia chlamydosporia 170	None	None	Sordariomycetes	Hypocreales	Clavicipitaceae	Pochonia_chlamydosporia__gene10585	Pochonia_chlamydosporia__gene10585	1-3906,3962-7207	1-3906,3936-7212
genomic_annots.tsv	Pyrenophora_seminiperda__gene-GMOD_00000948	None	GMOD_00000948	Pyrenophora seminiperda CCB06	None	None	Dothideomycetes	Pleosporales	Pleosporaceae	Pyrenophora_seminiperda__gene-GMOD_00000948	Pyrenophora_seminiperda__gene-GMOD_00000948	1-759,912-1505,1540-3485,3756-5185,5429-6310,6497-7191,7247-8116	1-759,789-1413,1443-3419,3449-4909,4939-5851,5881-6606,6636-7536
genomic_annots.tsv	Pyricularia_pennisetigena__gene-PpBr36_10848	None	PpBr36_10848	Pyricularia pennisetigena	None	None	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia_pennisetigena__gene-PpBr36_10848	Pyricularia_pennisetigena__gene-PpBr36_10848	1-97,153-982,1053-1163,1232-1832,1903-4103,4187-5289,5352-5898,5967-7469	1-97,127-987,1017-1158,1188-1819,1849-4080,4110-5243,5273-5850,5880-7413
genomic_annots.tsv	Pyricularia_sp._CBS_133598__gene-PspLS_00334	None	PspLS_00334	Pyricularia sp. CBS 133598	None	None	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia_sp._CBS_133598__gene-PspLS_00334	Pyricularia_sp._CBS_133598__gene-PspLS_00334	1-92,230-743,897-1241,1335-1442,1544-3005,3063-5616,5742-7875	1-92,122-666,696-1071,1101-1239,1269-2761,2791-5375,5405-7569
genomic_annots.tsv	Pyricularia_sp._CBS_133598__gene-PspLS_09761	None	PspLS_09761	Pyricularia sp. CBS 133598	None	None	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia_sp._CBS_133598__gene-PspLS_09761	Pyricularia_sp._CBS_133598__gene-PspLS_09761	1-130,222-1051,1132-1242,1322-5028,5087-7130	1-130,160-1020,1050-1191,1221-4958,4988-7062
genomic_annots.tsv	Pyricularia_sp._CBS_133598__gene-PspLS_10834	None	PspLS_10834	Pyricularia sp. CBS 133598	None	None	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia_sp._CBS_133598__gene-PspLS_10834	Pyricularia_sp._CBS_133598__gene-PspLS_10834	1-857,958-5719,5785-6105,6189-7016	1-857,887-5679,5709-6060,6090-6948
genomic_annots.tsv	Pyricularia_sp._CBS_133598__gene-PspLS_11646	None	PspLS_11646	Pyricularia sp. CBS 133598	None	None	Sordariomycetes	Magnaporthales	Pyriculariaceae	Pyricularia_sp._CBS_133598__gene-PspLS_11646	Pyricularia_sp._CBS_133598__gene-PspLS_11646	1-112,191-1023,1130-1228,1342-4185,4266-7505	1-112,142-1005,1035-1164,1194-4068,4098-7368
genomic_annots.tsv	Scytalidium_lignicola__gene7897	None	gene7897 (B7463_g3067)	Scytalidium lignicola	None	None	Leotiomycetes	None	None	Scytalidium_lignicola__gene7897	Scytalidium_lignicola__gene7897	1-142,198-1030,1134-1244,1317-4655,4719-5137,5189-5956,6094-8137	1-142,172-1035,1065-1206,1236-4605,4635-5084,5114-5912,5942-8016
genomic_annots.tsv	Talaromyces_amestolkiae__gene-BHQ10_002203	None	BHQ10_002203	Talaromyces amestolkiae	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_amestolkiae__gene-BHQ10_002203	Talaromyces_amestolkiae__gene-BHQ10_002203	1-124,190-1019,1074-1184,1238-4147,4205-5367,5422-7432	1-124,154-1014,1044-1185,1215-4155,4185-5378,5408-7449
genomic_annots.tsv	Talaromyces_amestolkiae__gene-BHQ10_003266	None	BHQ10_003266	Talaromyces amestolkiae	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_amestolkiae__gene-BHQ10_003266	Talaromyces_amestolkiae__gene-BHQ10_003266	1-139,214-1043,1264-4515,4572-5836,5893-7915	1-139,169-1029,1059-4341,4371-5666,5696-7749
genomic_annots.tsv	Talaromyces_amestolkiae__gene-BHQ10_006989	None	BHQ10_006989	Talaromyces amestolkiae	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_amestolkiae__gene-BHQ10_006989	Talaromyces_amestolkiae__gene-BHQ10_006989	1-957,2954-3068,3135-3670,3859-4054,4112-4299,4377-7214,7317-8491,8548-10588	1-957,987-1132,1162-1728,1758-1984,2014-2232,2262-5130,5160-6365,6395-8466
genomic_annots.tsv	Talaromyces_cellulolyticus__gene1644	None	gene1644 (TCE0_044f17118)	Talaromyces cellulolyticus	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Penicillium_sp._occitanis__gene-PENO1_048790	Talaromyces_cellulolyticus__gene1644	1-124,187-1016,1069-1179,1233-4142,4200-5362,5418-7428	1-124,154-1014,1044-1185,1215-4155,4185-5378,5408-7449
genomic_annots.tsv	Talaromyces_cellulolyticus__gene6687	None	gene6687 (TCE0_024r07520)	Talaromyces cellulolyticus	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_cellulolyticus__gene6687	Talaromyces_cellulolyticus__gene6687	1-142,201-1033,1096-1206,1260-3290,3502-4410,4471-5663,5720-7751	1-142,172-1035,1065-1206,1236-3297,3327-4266,4296-5519,5549-7611
genomic_annots.tsv	Talaromyces_rugulosus__gene-TRUGW13939_08033	None	TRUGW13939_08033	Talaromyces rugulosus	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_rugulosus__gene-TRUGW13939_08033	Talaromyces_rugulosus__gene-TRUGW13939_08033	1-252,327-413,487-544,597-930,981-1264,1325-1566,1628-6934,7021-8190	1-252,282-399,429-517,547-911,941-1255,1285-1557,1587-6924,6954-8154
genomic_annots.tsv	Talaromyces_rugulosus__gene-TRUGW13939_09516	None	TRUGW13939_09516	Talaromyces rugulosus	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_rugulosus__gene-TRUGW13939_09516	Talaromyces_rugulosus__gene-TRUGW13939_09516	1-106,214-945,1098-1195,1272-1382,1432-1674,1769-2041,2079-3241,3420-4587,4758-5935,5989-6520,6617-8131	1-106,136-898,928-1056,1086-1227,1257-1530,1560-1863,1893-3086,3116-4314,4344-5552,5582-6144,6174-7719
genomic_annots.tsv	Talaromyces_rugulosus__gene-TRUGW13939_10272	None	TRUGW13939_10272	Talaromyces rugulosus	None	None	Eurotiomycetes	Eurotiales	Trichocomaceae	Talaromyces_rugulosus__gene-TRUGW13939_10272	Talaromyces_rugulosus__gene-TRUGW13939_10272	1-121,201-1055,1106-4371,4451-4869,4949-5791,5856-7893	1-121,151-1036,1066-4362,4392-4841,4871-5744,5774-7842
genomic_annots.tsv	Venustampulla_echinocandica__gene-BP5553_00895	None	BP5553_00895	Venustampulla echinocandica	None	None	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla_echinocandica__gene-BP5553_00895	Venustampulla_echinocandica__gene-BP5553_00895	1-112,204-472,524-1036,1097-1213,1282-4467,4528-4952,5007-5855,5910-7944	1-112,142-441,471-1014,1044-1191,1221-4437,4467-4922,4952-5831,5861-7926
genomic_annots.tsv	Venustampulla_echinocandica__gene-BP5553_09895	None	BP5553_09895	Venustampulla echinocandica	None	None	Leotiomycetes	Helotiales	Pleuroascaceae	Venustampulla_echinocandica__gene-BP5553_09895	Venustampulla_echinocandica__gene-BP5553_09895	1-189,239-325,384-441,497-830,883-1408,1459-2098,2148-2615,2692-5109,5165-6927,6976-7278,7326-8144	1-189,219-336,366-454,484-848,878-1434,1464-2134,2164-2662,2692-5140,5170-6963,6993-7326,7356-8205
genomic_annots.tsv	Xylaria_longipes__gene-CHU98_g8764	None	CHU98_g8764	Xylaria longipes	None	None	Sordariomycetes	Xylariales	Xylariaceae	Xylaria_longipes__gene-CHU98_g8764	Xylaria_longipes__gene-CHU98_g8764	1-198,266-410,472-5480	1-198,228-403,433-5472
genomic_annots.tsv	acephala_macrosclerotiorum_ew76-utf0540__estExt_fgenesh1_pg.C_2000019	None	estExt_fgenesh1_pg.C_2000019	Acephala macrosclerotiorum	None	None	Leotiomycetes	Helotiales	Mollisiaceae	acephala_macrosclerotiorum_ew76-utf0540__estExt_fgenesh1_pg.C_2000019	acephala_macrosclerotiorum_ew76-utf0540__estExt_fgenesh1_pg.C_2000019	1-118,218-949,1110-1207,1275-1385,1450-1677,1759-3236,3407-4574,4742-5925,5990-6521,6687-8172,8539-8570	1-118,148-910,940-1068,1098-1239,1269-1527,1557-3065,3095-4293,4323-5537,5567-6129,6159-7675,7705-7767
genomic_annots.tsv	acremonium_chrysogenum_atcc_11550_gca_000769265__gene___ACRE_050740	None	ACRE_050740	Acremonium chrysogenum ATCC 11550	None	None	Sordariomycetes	Hypocreales	None	acremonium_chrysogenum_atcc_11550_gca_000769265__gene___ACRE_050740	acremonium_chrysogenum_atcc_11550_gca_000769265__gene:ACRE_050740	1-914,982-1507,1570-2194,2248-5939,6017-6334,6391-7245	1-914,944-1500,1530-2185,2215-5937,5967-6315,6345-7230
genomic_annots.tsv	alternaria_alternata_gca_001642055__gene___CC77DRAFT_1036418	None	CC77DRAFT_1036418	Alternaria alternata	None	None	Dothideomycetes	Pleosporales	Pleosporaceae	alternaria_alternata_gca_001642055__gene___CC77DRAFT_1036418	alternaria_alternata_gca_001642055__gene:CC77DRAFT_1036418	1-240,275-528,592-816,878-1155,1206-1447,1500-1962,2008-3431,3462-3552,3595-3962,3993-4010,4053-4281,4315-4373,4407-4472,4503-4632,4669-4677,4708-5037,5071-5082,5122-5133,5167-5315,5346-5487,5536-5570,5601-5666,5718-5799,5845-5875,5918-5961,5992-6043,6110-6183,6220-6316,6350-6399,6430-6453,6499-6585,6619-6680,6717-6863,6933-6996,7033-7088,7140-7982	1-240,270-554,584-839,869-1177,1207-1479,1509-2002,2032-3486,3516-3637,3667-4065,4095-4143,4173-4432,4462-4551,4581-4677,4707-4867,4897-4936,4966-5326,5356-5398,5428-5470,5500-5679,5709-5881,5911-5976,6006-6102,6132-6244,6274-6335,6365-6439,6469-6551,6581-6685,6715-6842,6872-6952,6982-7036,7066-7183,7213-7305,7335-7512,7542-7636,7666-7752,7782-8655
genomic_annots.tsv	amorphotheca_resinae_atcc_22711_gca_003019875__gene___M430DRAFT_109173	None	M430DRAFT_109173	Amorphotheca resinae ATCC 22711	None	None	Leotiomycetes	None	Myxotrichaceae	amorphotheca_resinae_atcc_22711_gca_003019875__gene___M430DRAFT_109173	amorphotheca_resinae_atcc_22711_gca_003019875__gene:M430DRAFT_109173	1-195,263-349,404-461,514-847,902-2097,2146-6830,6884-7204,7258-8109	1-195,225-342,372-460,490-854,884-2110,2140-6855,6885-7236,7266-8148
genomic_annots.tsv	aplosporella_prunicola_cbs_121.167__estExt_Genemark1.C_70005	None	estExt_Genemark1.C_70005	Aplosporella prunicola	None	None	Dothideomycetes	Botryosphaeriales	Aplosporellaceae	aplosporella_prunicola_cbs_121.167__estExt_Genemark1.C_70005	aplosporella_prunicola_cbs_121.167__estExt_Genemark1.C_70005	1-118,171-1003,1063-1173,1224-2902,2962-4129,4194-5338,5396-5740,5802-5931,6008-7585	1-118,148-1011,1041-1182,1212-2921,2951-4149,4179-5354,5384-5759,5789-5949,5979-7587
genomic_annots.tsv	aspergillus_aculeatinus_cbs_121060_gca_003184765__gene___BO66DRAFT_422174	None	BO66DRAFT_422174	Aspergillus aculeatinus CBS 121060	None	None	Eurotiomycetes	Eurotiales	Aspergillaceae	Aspergillus_fijiensis__gene3494	aspergillus_aculeatinus_cbs_121060_gca_003184765__gene:BO66DRAFT_422174	1-264,329-807,861-5823,5877-6728	1-264,294-803,833-5826,5856-6738
